Date,Season_End_Year,Week,ELO
24/08/2014,2015,2,1052.0609126575528
30/08/2014,2015,3,1215.1500134047703
13/09/2014,2015,4,1136.9133389864535
20/09/2014,2015,5,1094.2074225978688
29/09/2014,2015,6,1124.6448681950299
04/10/2014,2015,7,1059.9917933587399
19/10/2014,2015,8,1087.5849255539054
25/10/2014,2015,9,1056.724223940288
01/11/2014,2015,10,1086.8015209562075
09/11/2014,2015,11,1112.7213119165665
22/11/2014,2015,12,1038.1805120150452
29/11/2014,2015,13,1007.598462645684
02/12/2014,2015,14,979.2218214729936
06/12/2014,2015,15,1075.2917137112765
13/12/2014,2015,16,1069.689841200196
22/12/2014,2015,17,1040.2546767541114
26/12/2014,2015,18,1066.2713292318547
28/12/2014,2015,19,1097.7298740280569
01/01/2015,2015,20,1127.433301655939
11/01/2015,2015,21,1098.5871084552143
17/01/2015,2015,22,1130.1747641404697
31/01/2015,2015,23,1160.7981229148913
08/02/2015,2015,24,1152.3685234915563
11/02/2015,2015,25,1127.2679148311693
21/02/2015,2015,26,1154.8254787734952
28/02/2015,2015,27,1186.0731958303468
04/03/2015,2015,28,1216.8450198904466
14/03/2015,2015,29,1104.3652337370497
21/03/2015,2015,30,1077.5400205547462
04/04/2015,2015,31,1048.5087115983627
11/04/2015,2015,32,1040.9828985772767
18/04/2015,2015,33,1100.2418472590346
25/04/2015,2015,34,1070.9043126726028
02/05/2015,2015,35,1041.2622047639766
09/05/2015,2015,36,1077.3767091115499
16/05/2015,2015,37,1071.9618645879673
24/05/2015,2015,38,1097.2102713250933
09/08/2015,2016,1,1058.0648350683307
15/08/2015,2016,2,1059.674508117881
22/08/2015,2016,3,1052.0903278510857
29/08/2015,2016,4,1022.1520475011143
12/09/2015,2016,5,990.7302866985541
19/09/2015,2016,6,1026.2836058880603
26/09/2015,2016,7,1052.6549445618493
03/10/2015,2016,8,1084.2938469091694
19/10/2015,2016,9,1110.41042367931
24/10/2015,2016,10,1067.531197406311
31/10/2015,2016,11,1049.789900438115
07/11/2015,2016,12,1075.4136873769346
21/11/2015,2016,13,1129.4122694441191
28/11/2015,2016,14,1076.217994403688
05/12/2015,2016,15,1123.7864957779227
12/12/2015,2016,16,1126.1100971204946
19/12/2015,2016,17,1098.8999168097318
26/12/2015,2016,18,1127.163555541026
28/12/2015,2016,19,1155.8360167129542
02/01/2016,2016,20,1103.65906871808
13/01/2016,2016,21,1130.1602680966296
17/01/2016,2016,22,1136.3752667445178
23/01/2016,2016,23,1107.4402788024559
02/02/2016,2016,24,1076.899631502143
06/02/2016,2016,25,1051.6891013976747
