Date,Season_End_Year,Week,ELO
15/04/1995,1995,38,348
17/04/1995,1995,39,406
29/04/1995,1995,40,479
07/05/1995,1995,41,436
14/05/1995,1995,42,473
19/08/1995,1996,1,443
23/08/1995,1996,2,516
27/08/1995,1996,3,480
30/08/1995,1996,4,494
09/09/1995,1996,5,528
16/09/1995,1996,6,489
23/09/1995,1996,7,555
30/09/1995,1996,8,517
15/10/1995,1996,9,475
21/10/1995,1996,10,508
28/10/1995,1996,11,480
04/11/1995,1996,12,488
18/11/1995,1996,13,484
21/11/1995,1996,14,442
25/11/1995,1996,15,483
04/12/1995,1996,16,526
09/12/1995,1996,17,534
16/12/1995,1996,18,571
23/12/1995,1996,19,556
26/12/1995,1996,20,477
06/03/1996,1996,21,223
01/01/1996,1996,22,520
13/01/1996,1996,23,542
20/01/1996,1996,24,503
03/02/1996,1996,25,460
10/02/1996,1996,26,500
17/02/1996,1996,27,341
24/02/1996,1996,28,299
02/03/1996,1996,29,257
20/03/1996,1996,30,554
16/03/1996,1996,31,515
23/03/1996,1996,32,500
17/04/1996,1996,33,468
05/04/1996,1996,34,445
08/04/1996,1996,35,625
13/04/1996,1996,36,485
27/04/1996,1996,37,429
05/05/1996,1996,38,438
17/08/1996,1997,1,473
20/08/1996,1997,2,514
24/08/1996,1997,3,601
02/09/1996,1997,4,643
07/09/1996,1997,5,557
16/09/1996,1997,6,524
21/09/1996,1997,7,530
28/09/1996,1997,8,486
12/10/1996,1997,9,445
19/10/1996,1997,10,434
26/10/1996,1997,11,442
02/11/1996,1997,12,498
18/11/1996,1997,13,540
23/11/1996,1997,14,492
30/11/1996,1997,15,493
07/12/1996,1997,16,560
18/12/1996,1997,17,563
21/12/1996,1997,18,564
26/12/1996,1997,19,543
28/12/1996,1997,20,559
19/02/1997,1997,21,524
11/01/1997,1997,22,602
18/01/1997,1997,23,472
29/01/1997,1997,24,529
01/02/1997,1997,25,541
12/03/1997,1997,26,699
22/02/1997,1997,27,563
01/03/1997,1997,28,602
05/03/1997,1997,29,645
09/04/1997,1997,30,605
15/03/1997,1997,31,586
22/03/1997,1997,32,567
07/05/1997,1997,33,465
13/04/1997,1997,34,588
19/04/1997,1997,35,630
22/04/1997,1997,36,528
03/05/1997,1997,37,500
11/05/1997,1997,38,461
09/08/1997,1998,1,420
13/08/1997,1998,2,382
23/08/1997,1998,3,410
25/08/1997,1998,4,368
30/08/1997,1998,5,551
13/09/1997,1998,6,495
20/09/1997,1998,7,499
24/09/1997,1998,8,467
27/09/1997,1998,9,470
04/10/1997,1998,10,525
19/10/1997,1998,11,460
25/10/1997,1998,12,420
01/11/1997,1998,13,380
08/11/1997,1998,14,476
22/11/1997,1998,15,598
29/11/1997,1998,16,636
08/12/1997,1998,17,678
13/12/1997,1998,18,574
20/12/1997,1998,19,538
26/12/1997,1998,20,563
28/12/1997,1998,21,527
10/01/1998,1998,22,570
17/01/1998,1998,23,607
31/01/1998,1998,24,578
07/02/1998,1998,25,544
14/02/1998,1998,26,547
21/02/1998,1998,27,586
28/02/1998,1998,28,523
07/03/1998,1998,29,571
14/03/1998,1998,30,404
28/03/1998,1998,31,369
04/04/1998,1998,32,554
11/04/1998,1998,33,481
13/04/1998,1998,34,491
19/04/1998,1998,35,459
25/04/1998,1998,36,530
02/05/1998,1998,37,502
10/05/1998,1998,38,415
15/08/1998,1999,1,373
22/08/1998,1999,2,439
29/08/1998,1999,3,398
09/09/1998,1999,4,356
12/09/1998,1999,5,448
19/09/1998,1999,6,409
26/09/1998,1999,7,576
03/10/1998,1999,8,532
18/10/1998,1999,9,414
24/10/1998,1999,10,439
31/10/1998,1999,11,437
08/11/1998,1999,12,396
14/11/1998,1999,13,421
21/11/1998,1999,14,599
28/11/1998,1999,15,616
07/12/1998,1999,16,659
12/12/1998,1999,17,693
19/12/1998,1999,18,587
26/12/1998,1999,19,536
28/12/1998,1999,20,482
09/01/1999,1999,21,504
16/01/1999,1999,22,561
30/01/1999,1999,23,536
06/02/1999,1999,24,564
03/03/1999,1999,25,439
20/02/1999,1999,26,609
27/02/1999,1999,27,651
09/03/1999,1999,28,404
13/03/1999,1999,29,361
20/03/1999,1999,30,323
03/04/1999,1999,31,281
05/04/1999,1999,32,357
21/04/1999,1999,33,373
17/04/1999,1999,34,329
25/04/1999,1999,35,449
01/05/1999,1999,36,311
08/05/1999,1999,37,502
16/05/1999,1999,38,529
07/08/1999,2000,1,465
11/08/1999,2000,2,423
14/08/1999,2000,3,441
21/08/1999,2000,4,405
25/08/1999,2000,5,377
28/08/1999,2000,6,334
11/09/1999,2000,7,291
19/09/1999,2000,8,259
25/09/1999,2000,9,231
02/10/1999,2000,10,434
16/10/1999,2000,11,392
23/10/1999,2000,12,446
30/10/1999,2000,13,419
06/11/1999,2000,14,425
21/11/1999,2000,15,395
02/02/2000,2000,16,520
05/12/1999,2000,17,352
18/12/1999,2000,18,322
26/12/1999,2000,19,487
29/12/1999,2000,20,444
03/01/2000,2000,21,497
15/01/2000,2000,22,535
22/01/2000,2000,23,562
05/02/2000,2000,24,523
12/02/2000,2000,25,486
26/02/2000,2000,26,447
04/03/2000,2000,27,489
11/03/2000,2000,28,583
18/03/2000,2000,29,312
25/03/2000,2000,30,272
05/04/2000,2000,31,234
09/05/2000,2000,32,540
15/04/2000,2000,33,613
22/04/2000,2000,34,575
12/04/2000,2000,35,334
30/04/2000,2000,36,442
06/05/2000,2000,37,413
14/05/2000,2000,38,583
