Date,Season_End_Year,Week,ELO
23/10/2010,2011,9,515
30/10/2010,2011,10,477
06/11/2010,2011,11,433
10/11/2010,2011,12,496
13/11/2010,2011,13,526
20/11/2010,2011,14,483
27/11/2010,2011,15,430
04/12/2010,2011,16,471
11/12/2010,2011,17,471
25/01/2011,2011,18,427
26/12/2010,2011,19,552
29/12/2010,2011,20,598
02/01/2011,2011,21,512
05/01/2011,2011,22,508
15/01/2011,2011,23,509
22/01/2011,2011,24,470
01/02/2011,2011,25,435
05/02/2011,2011,26,485
12/02/2011,2011,27,515
26/02/2011,2011,28,476
05/03/2011,2011,29,437
19/03/2011,2011,30,504
02/04/2011,2011,31,510
09/04/2011,2011,32,467
16/04/2011,2011,33,498
23/04/2011,2011,34,432
30/04/2011,2011,35,477
07/05/2011,2011,36,493
15/05/2011,2011,37,532
22/05/2011,2011,38,585
13/08/2011,2012,1,582
20/08/2011,2012,2,560
27/08/2011,2012,3,586
10/09/2011,2012,4,545
17/09/2011,2012,5,517
24/09/2011,2012,6,474
01/10/2011,2012,7,431
15/10/2011,2012,8,311
22/10/2011,2012,9,284
29/10/2011,2012,10,242
06/11/2011,2012,11,200
19/11/2011,2012,12,257
26/11/2011,2012,13,411
03/12/2011,2012,14,371
10/12/2011,2012,15,490
17/12/2011,2012,16,613
21/12/2011,2012,17,627
26/12/2011,2012,18,594
31/12/2011,2012,19,615
03/01/2012,2012,20,577
16/01/2012,2012,21,547
21/01/2012,2012,22,379
31/01/2012,2012,23,339
04/02/2012,2012,24,414
11/02/2012,2012,25,502
25/02/2012,2012,26,499
03/03/2012,2012,27,471
11/03/2012,2012,28,486
17/03/2012,2012,29,534
24/03/2012,2012,30,574
31/03/2012,2012,31,603
07/04/2012,2012,32,575
11/04/2012,2012,33,789
16/04/2012,2012,34,831
21/04/2012,2012,35,682
28/04/2012,2012,36,767
07/05/2012,2012,37,803
13/05/2012,2012,38,834
19/08/2012,2013,1,620
25/08/2012,2013,2,663
01/09/2012,2013,3,640
15/09/2012,2013,4,598
22/09/2012,2013,5,565
29/09/2012,2013,6,515
06/10/2012,2013,7,568
20/10/2012,2013,8,456
27/10/2012,2013,9,540
03/11/2012,2013,10,733
10/11/2012,2013,11,604
17/11/2012,2013,12,577
24/11/2012,2013,13,610
28/11/2012,2013,14,567
03/12/2012,2013,15,458
08/12/2012,2013,16,453
15/12/2012,2013,17,416
22/12/2012,2013,18,374
26/12/2012,2013,19,342
29/12/2012,2013,20,471
01/01/2013,2013,21,444
12/01/2013,2013,22,471
19/01/2013,2013,23,429
29/01/2013,2013,24,433
02/02/2013,2013,25,456
09/02/2013,2013,26,428
23/02/2013,2013,27,483
02/03/2013,2013,28,446
17/04/2013,2013,29,518
17/03/2013,2013,30,526
30/03/2013,2013,31,559
07/04/2013,2013,32,547
07/05/2013,2013,33,567
20/04/2013,2013,34,476
27/04/2013,2013,35,591
04/05/2013,2013,36,620
14/05/2013,2013,37,531
19/05/2013,2013,38,547
